,Year,Value_x,Consumption
4290,2009,2693,2621
4291,2009,2693,3032
4292,2009,2693,2546
4293,2009,2693,2278
4294,2009,2693,2165
4295,2009,2693,2569
4296,2009,2693,2231
4297,2009,2693,2065
4298,2009,2693,2311
4299,2009,2693,2831
4300,2009,2693,2762
4301,2009,2693,3124
4302,2009,2693,3293
4303,2009,2693,2165
4304,2009,2693,2062
4305,2009,2693,2523
4306,2009,2693,2683
4307,2009,2693,2196
4308,2009,2693,2435
4309,2009,2693,2446
4310,2009,2693,2251
4311,2009,2693,2936
4312,2009,2693,2346
4313,2009,2693,2249
4314,2009,2693,2340
4315,2009,2693,3335
4316,2009,2693,2194
4317,2009,2693,2133
4318,2009,2693,1878
4319,2009,2693,2147
4320,2010,2707,3142
4321,2010,2707,2345
4322,2010,2707,2555
4323,2010,2707,2234
4324,2010,2707,2681
4325,2010,2707,2524
4326,2010,2707,2510
4327,2010,2707,2164
4328,2010,2707,2057
4329,2010,2707,2143
4330,2010,2707,2737
4331,2010,2707,2467
4332,2010,2707,3507
4333,2010,2707,2080
4334,2010,2707,2732
4335,2010,2707,2674
4336,2010,2707,3077
4337,2010,2707,2550
4338,2010,2707,2346
4339,2010,2707,2160
4340,2010,2707,2572
4341,2010,2707,2198
4342,2010,2707,2068
4343,2010,2707,2329
4344,2010,2707,2813
4345,2010,2707,2797
4346,2010,2707,3151
4347,2010,2707,3294
4348,2010,2707,2242
4349,2010,2707,2055
4350,2010,2707,2533
4351,2010,2707,2706
4352,2010,2707,2198
4353,2010,2707,2368
4354,2010,2707,2435
4355,2010,2707,2275
4356,2010,2707,2992
4357,2010,2707,2323
4358,2010,2707,2284
4359,2010,2707,2370
4360,2010,2707,3326
4361,2010,2707,2200
4362,2010,2707,2097
4363,2010,2707,1904
4364,2010,2707,2168
4365,2011,2745,3217
4366,2011,2745,2407
4367,2011,2745,2598
4368,2011,2745,2273
4369,2011,2745,2664
4370,2011,2745,2566
4371,2011,2745,2573
4372,2011,2745,2154
4373,2011,2745,2062
4374,2011,2745,2185
4375,2011,2745,2784
4376,2011,2745,2504
4377,2011,2745,3549
4378,2011,2745,2103
4379,2011,2745,2772
4380,2011,2745,2692
4381,2011,2745,3002
4382,2011,2745,2546
4383,2011,2745,2336
4384,2011,2745,2170
4385,2011,2745,2550
4386,2011,2745,2254
4387,2011,2745,2085
4388,2011,2745,2348
4389,2011,2745,2832
4390,2011,2745,2806
4391,2011,2745,3058
4392,2011,2745,3349
4393,2011,2745,2259
4394,2011,2745,2090
4395,2011,2745,2534
4396,2011,2745,2706
4397,2011,2745,2213
4398,2011,2745,2331
4399,2011,2745,2428
4400,2011,2745,2335
4401,2011,2745,3002
4402,2011,2745,2346
4403,2011,2745,2283
4404,2011,2745,2383
4405,2011,2745,3360
4406,2011,2745,2178
4407,2011,2745,2200
4408,2011,2745,1907
4409,2011,2745,2200
4410,2012,2786,3272
4411,2012,2786,2384
4412,2012,2786,2610
4413,2012,2786,2342
4414,2012,2786,2707
4415,2012,2786,2590
4416,2012,2786,2622
4417,2012,2786,2116
4418,2012,2786,2124
4419,2012,2786,2158
4420,2012,2786,2780
4421,2012,2786,2545
4422,2012,2786,3561
4423,2012,2786,2124
4424,2012,2786,2795
4425,2012,2786,2652
4426,2012,2786,3043
4427,2012,2786,2561
4428,2012,2786,2331
4429,2012,2786,2192
4430,2012,2786,2547
4431,2012,2786,2200
4432,2012,2786,2058
4433,2012,2786,2333
4434,2012,2786,2860
4435,2012,2786,2873
4436,2012,2786,3014
4437,2012,2786,3366
4438,2012,2786,2298
4439,2012,2786,2145
4440,2012,2786,2567
4441,2012,2786,2665
4442,2012,2786,2270
4443,2012,2786,2338
4444,2012,2786,2443
4445,2012,2786,2374
4446,2012,2786,3014
4447,2012,2786,2301
4448,2012,2786,2293
4449,2012,2786,2414
4450,2012,2786,3390
4451,2012,2786,2160
4452,2012,2786,2192
4453,2012,2786,1923
4454,2012,2786,2197
4455,2013,2968,3296
4456,2013,2968,2473
4457,2013,2968,2619
4458,2013,2968,2326
4459,2013,2968,2720
4460,2013,2968,2609
4461,2013,2968,2671
4462,2013,2968,1879
4463,2013,2968,2110
4464,2013,2968,2208
4465,2013,2968,2799
4466,2013,2968,2607
4467,2013,2968,3522
4468,2013,2968,2131
4469,2013,2968,2830
4470,2013,2968,2628
4471,2013,2968,3016
4472,2013,2968,2566
4473,2013,2968,2292
4474,2013,2968,2206
4475,2013,2968,2529
4476,2013,2968,2204
4477,2013,2968,2052
4478,2013,2968,2367
4479,2013,2968,2890
4480,2013,2968,2876
4481,2013,2968,3065
4482,2013,2968,3403
4483,2013,2968,2283
4484,2013,2968,2171
4485,2013,2968,2547
4486,2013,2968,2700
4487,2013,2968,2228
4488,2013,2968,2400
4489,2013,2968,2456
4490,2013,2968,2404
4491,2013,2968,3022
4492,2013,2968,2336
4493,2013,2968,2329
4494,2013,2968,2454
4495,2013,2968,3349
4496,2013,2968,2130
4497,2013,2968,2208
4498,2013,2968,1930
4499,2013,2968,2110
4500,2004,16675,2987
4501,2004,16675,2030
4502,2004,16675,2461
4503,2004,16675,2191
4504,2004,16675,2505
4505,2004,16675,2523
4506,2004,16675,2246
4507,2004,16675,1989
4508,2004,16675,2026
4509,2004,16675,2263
4510,2004,16675,2738
4511,2004,16675,2136
4512,2004,16675,3309
4513,2004,16675,1882
4514,2004,16675,2676
4515,2004,16675,2465
4516,2004,16675,2682
4517,2004,16675,2426
4518,2004,16675,2257
4519,2004,16675,2022
4520,2004,16675,2541
4521,2004,16675,2092
4522,2004,16675,1980
4523,2004,16675,2166
4524,2004,16675,2540
4525,2004,16675,2599
4526,2004,16675,3023
4527,2004,16675,3263
4528,2004,16675,2059
4529,2004,16675,2268
4530,2004,16675,2453
4531,2004,16675,2655
4532,2004,16675,1969
4533,2004,16675,2513
4534,2004,16675,2248
4535,2004,16675,2024
4536,2004,16675,2940
4537,2004,16675,2271
4538,2004,16675,2469
4539,2004,16675,2246
4540,2004,16675,3248
4541,2004,16675,2351
4542,2004,16675,2098
4543,2004,16675,1866
4544,2004,16675,2044
4545,2005,17114,2958
4546,2005,17114,2077
4547,2005,17114,2435
4548,2005,17114,2198
4549,2005,17114,2463
4550,2005,17114,2517
4551,2005,17114,2311
4552,2005,17114,2026
4553,2005,17114,2034
4554,2005,17114,2043
4555,2005,17114,2787
4556,2005,17114,2265
4557,2005,17114,3367
4558,2005,17114,1978
4559,2005,17114,2715
4560,2005,17114,2442
4561,2005,17114,2751
4562,2005,17114,2443
4563,2005,17114,2273
4564,2005,17114,2161
4565,2005,17114,2567
4566,2005,17114,2160
4567,2005,17114,2060
4568,2005,17114,2191
4569,2005,17114,2583
4570,2005,17114,2629
4571,2005,17114,3009
4572,2005,17114,3206
4573,2005,17114,2038
4574,2005,17114,2243
4575,2005,17114,2444
4576,2005,17114,2705
4577,2005,17114,2037
4578,2005,17114,2546
4579,2005,17114,2237
4580,2005,17114,2082
4581,2005,17114,2952
4582,2005,17114,2296
4583,2005,17114,2372
4584,2005,17114,2238
4585,2005,17114,3220
4586,2005,17114,2327
4587,2005,17114,2134
4588,2005,17114,1873
4589,2005,17114,2025
4590,2006,17660,3047
4591,2006,17660,2119
4592,2006,17660,2450
4593,2006,17660,2150
4594,2006,17660,2559
4595,2006,17660,2513
4596,2006,17660,2354
4597,2006,17660,2029
4598,2006,17660,2022
4599,2006,17660,2143
4600,2006,17660,2783
4601,2006,17660,2314
4602,2006,17660,3389
4603,2006,17660,1967
4604,2006,17660,2716
4605,2006,17660,2397
4606,2006,17660,2824
4607,2006,17660,2503
4608,2006,17660,2253
4609,2006,17660,2161
4610,2006,17660,2595
4611,2006,17660,2116
4612,2006,17660,2083
4613,2006,17660,2269
4614,2006,17660,2654
4615,2006,17660,2603
4616,2006,17660,3022
4617,2006,17660,3271
4618,2006,17660,2111
4619,2006,17660,2230
4620,2006,17660,2442
4621,2006,17660,2725
4622,2006,17660,2044
4623,2006,17660,2554
4624,2006,17660,2310
4625,2006,17660,2155
4626,2006,17660,2927
4627,2006,17660,2331
4628,2006,17660,2325
4629,2006,17660,2283
4630,2006,17660,3273
4631,2006,17660,2276
4632,2006,17660,2141
4633,2006,17660,1838
4634,2006,17660,2115
4635,2007,17570,3041
4636,2007,17570,2173
4637,2007,17570,2564
4638,2007,17570,2166
4639,2007,17570,2546
4640,2007,17570,2574
4641,2007,17570,2378
4642,2007,17570,2090
4643,2007,17570,2028
4644,2007,17570,2135
4645,2007,17570,2792
4646,2007,17570,2414
4647,2007,17570,3445
4648,2007,17570,1957
4649,2007,17570,2711
4650,2007,17570,2535
4651,2007,17570,2803
4652,2007,17570,2505
4653,2007,17570,2293
4654,2007,17570,2110
4655,2007,17570,2560
4656,2007,17570,2145
4657,2007,17570,2096
4658,2007,17570,2293
4659,2007,17570,2722
4660,2007,17570,2726
4661,2007,17570,3076
4662,2007,17570,3251
4663,2007,17570,2083
4664,2007,17570,2218
4665,2007,17570,2461
4666,2007,17570,2720
4667,2007,17570,2053
4668,2007,17570,2511
4669,2007,17570,2342
4670,2007,17570,2194
4671,2007,17570,2920
4672,2007,17570,2344
4673,2007,17570,2310
4674,2007,17570,2295
4675,2007,17570,3252
4676,2007,17570,2212
4677,2007,17570,2215
4678,2007,17570,1781
4679,2007,17570,2109
4680,2008,18496,3048
4681,2008,18496,2245
4682,2008,18496,2521
4683,2008,18496,2184
4684,2008,18496,2588
4685,2008,18496,2540
4686,2008,18496,2446
4687,2008,18496,2133
4688,2008,18496,2027
4689,2008,18496,2110
4690,2008,18496,2739
4691,2008,18496,2447
4692,2008,18496,3490
4693,2008,18496,2018
4694,2008,18496,2653
4695,2008,18496,2589
4696,2008,18496,2950
4697,2008,18496,2534
4698,2008,18496,2304
4699,2008,18496,2106
4700,2008,18496,2558
4701,2008,18496,2227
4702,2008,18496,2061
4703,2008,18496,2318
4704,2008,18496,2777
4705,2008,18496,2772
4706,2008,18496,3001
4707,2008,18496,3271
4708,2008,18496,2164
4709,2008,18496,2120
4710,2008,18496,2520
4711,2008,18496,2723
4712,2008,18496,2101
4713,2008,18496,2466
4714,2008,18496,2439
4715,2008,18496,2197
4716,2008,18496,2924
4717,2008,18496,2344
4718,2008,18496,2257
4719,2008,18496,2316
4720,2008,18496,3302
4721,2008,18496,2177
4722,2008,18496,2132
4723,2008,18496,1801
4724,2008,18496,2094
4725,2009,17351,3110
4726,2009,17351,2303
4727,2009,17351,2565
4728,2009,17351,2199
4729,2009,17351,2639
4730,2009,17351,2558
4731,2009,17351,2492
4732,2009,17351,2139
4733,2009,17351,2021
4734,2009,17351,2142
4735,2009,17351,2727
4736,2009,17351,2466
4737,2009,17351,3441
4738,2009,17351,2052
4739,2009,17351,2699
4740,2009,17351,2621
4741,2009,17351,3032
4742,2009,17351,2546
4743,2009,17351,2278
4744,2009,17351,2165
4745,2009,17351,2569
4746,2009,17351,2231
4747,2009,17351,2065
4748,2009,17351,2311
4749,2009,17351,2831
4750,2009,17351,2762
4751,2009,17351,3124
4752,2009,17351,3293
4753,2009,17351,2165
4754,2009,17351,2062
4755,2009,17351,2523
4756,2009,17351,2683
4757,2009,17351,2196
4758,2009,17351,2435
4759,2009,17351,2446
4760,2009,17351,2251
4761,2009,17351,2936
4762,2009,17351,2346
4763,2009,17351,2249
4764,2009,17351,2340
4765,2009,17351,3335
4766,2009,17351,2194
4767,2009,17351,2133
4768,2009,17351,1878
4769,2009,17351,2147
4770,2010,18363,3142
4771,2010,18363,2345
4772,2010,18363,2555
4773,2010,18363,2234
4774,2010,18363,2681
4775,2010,18363,2524
4776,2010,18363,2510
4777,2010,18363,2164
4778,2010,18363,2057
4779,2010,18363,2143
4780,2010,18363,2737
4781,2010,18363,2467
4782,2010,18363,3507
4783,2010,18363,2080
4784,2010,18363,2732
4785,2010,18363,2674
4786,2010,18363,3077
4787,2010,18363,2550
4788,2010,18363,2346
4789,2010,18363,2160
4790,2010,18363,2572
4791,2010,18363,2198
4792,2010,18363,2068
4793,2010,18363,2329
4794,2010,18363,2813
4795,2010,18363,2797
4796,2010,18363,3151
4797,2010,18363,3294
4798,2010,18363,2242
4799,2010,18363,2055
4800,2010,18363,2533
4801,2010,18363,2706
4802,2010,18363,2198
4803,2010,18363,2368
4804,2010,18363,2435
4805,2010,18363,2275
4806,2010,18363,2992
4807,2010,18363,2323
4808,2010,18363,2284
4809,2010,18363,2370
4810,2010,18363,3326
4811,2010,18363,2200
4812,2010,18363,2097
4813,2010,18363,1904
4814,2010,18363,2168
4815,2011,18918,3217
4816,2011,18918,2407
4817,2011,18918,2598
4818,2011,18918,2273
4819,2011,18918,2664
4820,2011,18918,2566
4821,2011,18918,2573
4822,2011,18918,2154
4823,2011,18918,2062
4824,2011,18918,2185
4825,2011,18918,2784
4826,2011,18918,2504
4827,2011,18918,3549
4828,2011,18918,2103
4829,2011,18918,2772
4830,2011,18918,2692
4831,2011,18918,3002
4832,2011,18918,2546
4833,2011,18918,2336
4834,2011,18918,2170
4835,2011,18918,2550
4836,2011,18918,2254
4837,2011,18918,2085
4838,2011,18918,2348
4839,2011,18918,2832
4840,2011,18918,2806
4841,2011,18918,3058
4842,2011,18918,3349
4843,2011,18918,2259
4844,2011,18918,2090
4845,2011,18918,2534
4846,2011,18918,2706
4847,2011,18918,2213
4848,2011,18918,2331
4849,2011,18918,2428
4850,2011,18918,2335
4851,2011,18918,3002
4852,2011,18918,2346
4853,2011,18918,2283
4854,2011,18918,2383
4855,2011,18918,3360
4856,2011,18918,2178
4857,2011,18918,2200
4858,2011,18918,1907
4859,2011,18918,2200
4860,2012,19919,3272
4861,2012,19919,2384
4862,2012,19919,2610
4863,2012,19919,2342
4864,2012,19919,2707
4865,2012,19919,2590
4866,2012,19919,2622
4867,2012,19919,2116
4868,2012,19919,2124
4869,2012,19919,2158
4870,2012,19919,2780
4871,2012,19919,2545
4872,2012,19919,3561
4873,2012,19919,2124
4874,2012,19919,2795
4875,2012,19919,2652
4876,2012,19919,3043
4877,2012,19919,2561
4878,2012,19919,2331
4879,2012,19919,2192
4880,2012,19919,2547
4881,2012,19919,2200
4882,2012,19919,2058
4883,2012,19919,2333
4884,2012,19919,2860
4885,2012,19919,2873
4886,2012,19919,3014
4887,2012,19919,3366
4888,2012,19919,2298
4889,2012,19919,2145
4890,2012,19919,2567
4891,2012,19919,2665
4892,2012,19919,2270
4893,2012,19919,2338
4894,2012,19919,2443
4895,2012,19919,2374
4896,2012,19919,3014
4897,2012,19919,2301
4898,2012,19919,2293
4899,2012,19919,2414
4900,2012,19919,3390
4901,2012,19919,2160
4902,2012,19919,2192
4903,2012,19919,1923
4904,2012,19919,2197
4905,2013,20420,3296
4906,2013,20420,2473
4907,2013,20420,2619
4908,2013,20420,2326
4909,2013,20420,2720
4910,2013,20420,2609
4911,2013,20420,2671
4912,2013,20420,1879
4913,2013,20420,2110
4914,2013,20420,2208
4915,2013,20420,2799
4916,2013,20420,2607
4917,2013,20420,3522
4918,2013,20420,2131
4919,2013,20420,2830
4920,2013,20420,2628
4921,2013,20420,3016
4922,2013,20420,2566
4923,2013,20420,2292
4924,2013,20420,2206
4925,2013,20420,2529
4926,2013,20420,2204
4927,2013,20420,2052
4928,2013,20420,2367
4929,2013,20420,2890
4930,2013,20420,2876
4931,2013,20420,3065
4932,2013,20420,3403
4933,2013,20420,2283
4934,2013,20420,2171
4935,2013,20420,2547
4936,2013,20420,2700
4937,2013,20420,2228
4938,2013,20420,2400
4939,2013,20420,2456
4940,2013,20420,2404
4941,2013,20420,3022
4942,2013,20420,2336
4943,2013,20420,2329
4944,2013,20420,2454
4945,2013,20420,3349
4946,2013,20420,2130
4947,2013,20420,2208
4948,2013,20420,1930
4949,2013,20420,2110
4950,2004,55,2987
4951,2004,55,2030
4952,2004,55,2461
4953,2004,55,2191
4954,2004,55,2505
4955,2004,55,2523
4956,2004,55,2246
4957,2004,55,1989
4958,2004,55,2026
4959,2004,55,2263
4960,2004,55,2738
4961,2004,55,2136
4962,2004,55,3309
4963,2004,55,1882
4964,2004,55,2676
4965,2004,55,2465
4966,2004,55,2682
4967,2004,55,2426
4968,2004,55,2257
4969,2004,55,2022
4970,2004,55,2541
4971,2004,55,2092
4972,2004,55,1980
4973,2004,55,2166
4974,2004,55,2540
4975,2004,55,2599
4976,2004,55,3023
4977,2004,55,3263
4978,2004,55,2059
4979,2004,55,2268
4980,2004,55,2453
4981,2004,55,2655
4982,2004,55,1969
4983,2004,55,2513
4984,2004,55,2248
4985,2004,55,2024
4986,2004,55,2940
4987,2004,55,2271
4988,2004,55,2469
4989,2004,55,2246
4990,2004,55,3248
4991,2004,55,2351
4992,2004,55,2098
4993,2004,55,1866
4994,2004,55,2044
4995,2005,62,2958
4996,2005,62,2077
4997,2005,62,2435
4998,2005,62,2198
4999,2005,62,2463
5000,2005,62,2517
5001,2005,62,2311
5002,2005,62,2026
5003,2005,62,2034
5004,2005,62,2043
5005,2005,62,2787
5006,2005,62,2265
5007,2005,62,3367
5008,2005,62,1978
5009,2005,62,2715
5010,2005,62,2442
5011,2005,62,2751
5012,2005,62,2443
5013,2005,62,2273
5014,2005,62,2161
5015,2005,62,2567
5016,2005,62,2160
5017,2005,62,2060
5018,2005,62,2191
5019,2005,62,2583
5020,2005,62,2629
5021,2005,62,3009
5022,2005,62,3206
5023,2005,62,2038
5024,2005,62,2243
5025,2005,62,2444
5026,2005,62,2705
5027,2005,62,2037
5028,2005,62,2546
5029,2005,62,2237
5030,2005,62,2082
5031,2005,62,2952
5032,2005,62,2296
5033,2005,62,2372
5034,2005,62,2238
5035,2005,62,3220
5036,2005,62,2327
5037,2005,62,2134
5038,2005,62,1873
5039,2005,62,2025
5040,2006,56,3047
5041,2006,56,2119
5042,2006,56,2450
5043,2006,56,2150
5044,2006,56,2559
5045,2006,56,2513
5046,2006,56,2354
5047,2006,56,2029
5048,2006,56,2022
5049,2006,56,2143
5050,2006,56,2783
5051,2006,56,2314
5052,2006,56,3389
5053,2006,56,1967
5054,2006,56,2716
5055,2006,56,2397
5056,2006,56,2824
5057,2006,56,2503
5058,2006,56,2253
5059,2006,56,2161
5060,2006,56,2595
5061,2006,56,2116
5062,2006,56,2083
5063,2006,56,2269
5064,2006,56,2654
5065,2006,56,2603
5066,2006,56,3022
5067,2006,56,3271
5068,2006,56,2111
5069,2006,56,2230
5070,2006,56,2442
5071,2006,56,2725
5072,2006,56,2044
5073,2006,56,2554
5074,2006,56,2310
5075,2006,56,2155
5076,2006,56,2927
5077,2006,56,2331
5078,2006,56,2325
5079,2006,56,2283
5080,2006,56,3273
5081,2006,56,2276
5082,2006,56,2141
5083,2006,56,1838
5084,2006,56,2115
5085,2007,63,3041
5086,2007,63,2173
5087,2007,63,2564
5088,2007,63,2166
5089,2007,63,2546
5090,2007,63,2574
5091,2007,63,2378
5092,2007,63,2090
5093,2007,63,2028
5094,2007,63,2135
5095,2007,63,2792
5096,2007,63,2414
5097,2007,63,3445
5098,2007,63,1957
5099,2007,63,2711
5100,2007,63,2535
5101,2007,63,2803
5102,2007,63,2505
5103,2007,63,2293
5104,2007,63,2110
5105,2007,63,2560
5106,2007,63,2145
5107,2007,63,2096
5108,2007,63,2293
5109,2007,63,2722
5110,2007,63,2726
5111,2007,63,3076
5112,2007,63,3251
5113,2007,63,2083
5114,2007,63,2218
5115,2007,63,2461
5116,2007,63,2720
5117,2007,63,2053
5118,2007,63,2511
5119,2007,63,2342
5120,2007,63,2194
5121,2007,63,2920
5122,2007,63,2344
5123,2007,63,2310
5124,2007,63,2295
5125,2007,63,3252
5126,2007,63,2212
5127,2007,63,2215
5128,2007,63,1781
5129,2007,63,2109
5130,2008,62,3048
5131,2008,62,2245
5132,2008,62,2521
5133,2008,62,2184
5134,2008,62,2588
5135,2008,62,2540
5136,2008,62,2446
5137,2008,62,2133
5138,2008,62,2027
5139,2008,62,2110
5140,2008,62,2739
5141,2008,62,2447
5142,2008,62,3490
5143,2008,62,2018
5144,2008,62,2653
5145,2008,62,2589
5146,2008,62,2950
5147,2008,62,2534
5148,2008,62,2304
5149,2008,62,2106
5150,2008,62,2558
5151,2008,62,2227
5152,2008,62,2061
5153,2008,62,2318
5154,2008,62,2777
5155,2008,62,2772
5156,2008,62,3001
5157,2008,62,3271
5158,2008,62,2164
5159,2008,62,2120
5160,2008,62,2520
5161,2008,62,2723
5162,2008,62,2101
5163,2008,62,2466
5164,2008,62,2439
5165,2008,62,2197
5166,2008,62,2924
5167,2008,62,2344
5168,2008,62,2257
5169,2008,62,2316
5170,2008,62,3302
5171,2008,62,2177
5172,2008,62,2132
5173,2008,62,1801
5174,2008,62,2094
5175,2009,68,3110
5176,2009,68,2303
5177,2009,68,2565
5178,2009,68,2199
5179,2009,68,2639
5180,2009,68,2558
5181,2009,68,2492
5182,2009,68,2139
5183,2009,68,2021
5184,2009,68,2142
5185,2009,68,2727
5186,2009,68,2466
5187,2009,68,3441
5188,2009,68,2052
5189,2009,68,2699
5190,2009,68,2621
5191,2009,68,3032
5192,2009,68,2546
5193,2009,68,2278
5194,2009,68,2165
5195,2009,68,2569
5196,2009,68,2231
5197,2009,68,2065
5198,2009,68,2311
5199,2009,68,2831
5200,2009,68,2762
5201,2009,68,3124
5202,2009,68,3293
5203,2009,68,2165
5204,2009,68,2062
5205,2009,68,2523
5206,2009,68,2683
5207,2009,68,2196
5208,2009,68,2435
5209,2009,68,2446
5210,2009,68,2251
5211,2009,68,2936
5212,2009,68,2346
5213,2009,68,2249
5214,2009,68,2340
5215,2009,68,3335
5216,2009,68,2194
5217,2009,68,2133
5218,2009,68,1878
5219,2009,68,2147
5220,2010,75,3142
5221,2010,75,2345
5222,2010,75,2555
5223,2010,75,2234
5224,2010,75,2681
5225,2010,75,2524
5226,2010,75,2510
5227,2010,75,2164
5228,2010,75,2057
5229,2010,75,2143
5230,2010,75,2737
5231,2010,75,2467
5232,2010,75,3507
5233,2010,75,2080
5234,2010,75,2732
5235,2010,75,2674
5236,2010,75,3077
5237,2010,75,2550
5238,2010,75,2346
5239,2010,75,2160
5240,2010,75,2572
5241,2010,75,2198
5242,2010,75,2068
5243,2010,75,2329
5244,2010,75,2813
5245,2010,75,2797
5246,2010,75,3151
5247,2010,75,3294
5248,2010,75,2242
5249,2010,75,2055
5250,2010,75,2533
5251,2010,75,2706
5252,2010,75,2198
5253,2010,75,2368
5254,2010,75,2435
5255,2010,75,2275
5256,2010,75,2992
5257,2010,75,2323
5258,2010,75,2284
5259,2010,75,2370
5260,2010,75,3326
5261,2010,75,2200
5262,2010,75,2097
5263,2010,75,1904
5264,2010,75,2168
5265,2011,72,3217
5266,2011,72,2407
5267,2011,72,2598
5268,2011,72,2273
5269,2011,72,2664
5270,2011,72,2566
5271,2011,72,2573
5272,2011,72,2154
5273,2011,72,2062
5274,2011,72,2185
5275,2011,72,2784
5276,2011,72,2504
5277,2011,72,3549
5278,2011,72,2103
5279,2011,72,2772
5280,2011,72,2692
5281,2011,72,3002
5282,2011,72,2546
5283,2011,72,2336
5284,2011,72,2170
5285,2011,72,2550
5286,2011,72,2254
5287,2011,72,2085
5288,2011,72,2348
5289,2011,72,2832
5290,2011,72,2806
5291,2011,72,3058
5292,2011,72,3349
5293,2011,72,2259
5294,2011,72,2090
5295,2011,72,2534
5296,2011,72,2706
5297,2011,72,2213
5298,2011,72,2331
5299,2011,72,2428
5300,2011,72,2335
5301,2011,72,3002
5302,2011,72,2346
5303,2011,72,2283
5304,2011,72,2383
5305,2011,72,3360
5306,2011,72,2178
5307,2011,72,2200
5308,2011,72,1907
5309,2011,72,2200
5310,2012,77,3272
5311,2012,77,2384
5312,2012,77,2610
5313,2012,77,2342
5314,2012,77,2707
5315,2012,77,2590
5316,2012,77,2622
5317,2012,77,2116
5318,2012,77,2124
5319,2012,77,2158
5320,2012,77,2780
5321,2012,77,2545
5322,2012,77,3561
5323,2012,77,2124
5324,2012,77,2795
5325,2012,77,2652
5326,2012,77,3043
5327,2012,77,2561
5328,2012,77,2331
5329,2012,77,2192
5330,2012,77,2547
5331,2012,77,2200
5332,2012,77,2058
5333,2012,77,2333
5334,2012,77,2860
5335,2012,77,2873
5336,2012,77,3014
5337,2012,77,3366
5338,2012,77,2298
5339,2012,77,2145
5340,2012,77,2567
5341,2012,77,2665
5342,2012,77,2270
5343,2012,77,2338
5344,2012,77,2443
5345,2012,77,2374
5346,2012,77,3014
5347,2012,77,2301
5348,2012,77,2293
5349,2012,77,2414
5350,2012,77,3390
5351,2012,77,2160
5352,2012,77,2192
5353,2012,77,1923
5354,2012,77,2197
5355,2013,76,3296
5356,2013,76,2473
5357,2013,76,2619
5358,2013,76,2326
5359,2013,76,2720
5360,2013,76,2609
5361,2013,76,2671
5362,2013,76,1879
5363,2013,76,2110
5364,2013,76,2208
5365,2013,76,2799
5366,2013,76,2607
5367,2013,76,3522
5368,2013,76,2131
5369,2013,76,2830
5370,2013,76,2628
5371,2013,76,3016
5372,2013,76,2566
5373,2013,76,2292
5374,2013,76,2206
5375,2013,76,2529
5376,2013,76,2204
5377,2013,76,2052
5378,2013,76,2367
5379,2013,76,2890
5380,2013,76,2876
5381,2013,76,3065
5382,2013,76,3403
5383,2013,76,2283
5384,2013,76,2171
5385,2013,76,2547
5386,2013,76,2700
5387,2013,76,2228
5388,2013,76,2400
5389,2013,76,2456
5390,2013,76,2404
5391,2013,76,3022
5392,2013,76,2336
5393,2013,76,2329
5394,2013,76,2454
5395,2013,76,3349
5396,2013,76,2130
5397,2013,76,2208
5398,2013,76,1930
5399,2013,76,2110
5400,2004,75989,2987
5401,2004,75989,2030
5402,2004,75989,2461
5403,2004,75989,2191
5404,2004,75989,2505
5405,2004,75989,2523
5406,2004,75989,2246
5407,2004,75989,1989
5408,2004,75989,2026
5409,2004,75989,2263
5410,2004,75989,2738
5411,2004,75989,2136
5412,2004,75989,3309
5413,2004,75989,1882
5414,2004,75989,2676
5415,2004,75989,2465
5416,2004,75989,2682
5417,2004,75989,2426
5418,2004,75989,2257
5419,2004,75989,2022
5420,2004,75989,2541
5421,2004,75989,2092
5422,2004,75989,1980
5423,2004,75989,2166
5424,2004,75989,2540
5425,2004,75989,2599
5426,2004,75989,3023
5427,2004,75989,3263
5428,2004,75989,2059
5429,2004,75989,2268
5430,2004,75989,2453
5431,2004,75989,2655
5432,2004,75989,1969
5433,2004,75989,2513
5434,2004,75989,2248
5435,2004,75989,2024
5436,2004,75989,2940
5437,2004,75989,2271
5438,2004,75989,2469
5439,2004,75989,2246
5440,2004,75989,3248
5441,2004,75989,2351
5442,2004,75989,2098
5443,2004,75989,1866
5444,2004,75989,2044
5445,2005,80422,2958
5446,2005,80422,2077
5447,2005,80422,2435
5448,2005,80422,2198
5449,2005,80422,2463
5450,2005,80422,2517
5451,2005,80422,2311
5452,2005,80422,2026
5453,2005,80422,2034
5454,2005,80422,2043
5455,2005,80422,2787
5456,2005,80422,2265
5457,2005,80422,3367
5458,2005,80422,1978
5459,2005,80422,2715
5460,2005,80422,2442
5461,2005,80422,2751
5462,2005,80422,2443
5463,2005,80422,2273
5464,2005,80422,2161
5465,2005,80422,2567
5466,2005,80422,2160
5467,2005,80422,2060
5468,2005,80422,2191
5469,2005,80422,2583
5470,2005,80422,2629
5471,2005,80422,3009
5472,2005,80422,3206
5473,2005,80422,2038
5474,2005,80422,2243
5475,2005,80422,2444
5476,2005,80422,2705
5477,2005,80422,2037
5478,2005,80422,2546
5479,2005,80422,2237
5480,2005,80422,2082
5481,2005,80422,2952
5482,2005,80422,2296
5483,2005,80422,2372
5484,2005,80422,2238
5485,2005,80422,3220
5486,2005,80422,2327
5487,2005,80422,2134
5488,2005,80422,1873
5489,2005,80422,2025
5490,2006,83191,3047
5491,2006,83191,2119
5492,2006,83191,2450
