Country,Production,Consumption
Mali,6275,2654
Mali,6275,2722
Mali,6275,2777
Mali,6275,2831
Mali,6275,2813
Mali,6275,2832
Mali,6275,2860
Mali,6275,2890
Mali,7233,2540
Mali,7233,2583
Mali,7233,2654
Mali,7233,2722
Mali,7233,2777
Mali,7233,2831
Mali,7233,2813
Mali,7233,2832
Mali,7233,2860
Mali,7233,2890
Mali,7301,2540
Mali,7301,2583
Mali,7301,2654
Mali,7301,2722
Mali,7301,2777
Mali,7301,2831
Mali,7301,2813
Mali,7301,2832
Mali,7301,2860
Mali,7301,2890
Mali,8249,2540
Mali,8249,2583
Mali,8249,2654
Mali,8249,2722
Mali,8249,2777
Mali,8249,2831
Mali,8249,2813
Mali,8249,2832
Mali,8249,2860
Mali,8249,2890
Mali,8855,2540
Mali,8855,2583
Mali,8855,2654
Mali,8855,2722
Mali,8855,2777
Mali,8855,2831
Mali,8855,2813
Mali,8855,2832
Mali,8855,2860
Mali,8855,2890
Mali,10853,2540
Mali,10853,2583
Mali,10853,2654
Mali,10853,2722
Mali,10853,2777
Mali,10853,2831
Mali,10853,2813
Mali,10853,2832
Mali,10853,2860
Mali,10853,2890
Mali,10671,2540
Mali,10671,2583
Mali,10671,2654
Mali,10671,2722
Mali,10671,2777
Mali,10671,2831
Mali,10671,2813
Mali,10671,2832
Mali,10671,2860
Mali,10671,2890
Mali,10773,2540
Mali,10773,2583
Mali,10773,2654
Mali,10773,2722
Mali,10773,2777
Mali,10773,2831
Mali,10773,2813
Mali,10773,2832
Mali,10773,2860
Mali,10773,2890
Mali,11486,2540
Mali,11486,2583
Mali,11486,2654
Mali,11486,2722
Mali,11486,2777
Mali,11486,2831
Mali,11486,2813
Mali,11486,2832
Mali,11486,2860
Mali,11486,2890
Mali,10596,2540
Mali,10596,2583
Mali,10596,2654
Mali,10596,2722
Mali,10596,2777
Mali,10596,2831
Mali,10596,2813
Mali,10596,2832
Mali,10596,2860
Mali,10596,2890
Mauritania,906,2599
Mauritania,906,2629
Mauritania,906,2603
Mauritania,906,2726
Mauritania,906,2772
Mauritania,906,2762
Mauritania,906,2797
Mauritania,906,2806
Mauritania,906,2873
Mauritania,906,2876
Mauritania,1016,2599
Mauritania,1016,2629
Mauritania,1016,2603
Mauritania,1016,2726
Mauritania,1016,2772
Mauritania,1016,2762
Mauritania,1016,2797
Mauritania,1016,2806
Mauritania,1016,2873
Mauritania,1016,2876
Mauritania,875,2599
Mauritania,875,2629
Mauritania,875,2603
Mauritania,875,2726
Mauritania,875,2772
Mauritania,875,2762
Mauritania,875,2797
Mauritania,875,2806
Mauritania,875,2873
Mauritania,875,2876
Mauritania,913,2599
Mauritania,913,2629
Mauritania,913,2603
Mauritania,913,2726
Mauritania,913,2772
Mauritania,913,2762
Mauritania,913,2797
Mauritania,913,2806
Mauritania,913,2873
Mauritania,913,2876
Mauritania,909,2599
Mauritania,909,2629
Mauritania,909,2603
Mauritania,909,2726
Mauritania,909,2772
Mauritania,909,2762
Mauritania,909,2797
Mauritania,909,2806
Mauritania,909,2873
Mauritania,909,2876
Mauritania,953,2599
Mauritania,953,2629
Mauritania,953,2603
Mauritania,953,2726
Mauritania,953,2772
Mauritania,953,2762
Mauritania,953,2797
Mauritania,953,2806
Mauritania,953,2873
Mauritania,953,2876
Mauritania,1110,2599
Mauritania,1110,2629
Mauritania,1110,2603
Mauritania,1110,2726
Mauritania,1110,2772
Mauritania,1110,2762
Mauritania,1110,2797
Mauritania,1110,2806
Mauritania,1110,2873
Mauritania,1110,2876
Mauritania,1024,2599
Mauritania,1024,2629
Mauritania,1024,2603
Mauritania,1024,2726
Mauritania,1024,2772
Mauritania,1024,2762
Mauritania,1024,2797
Mauritania,1024,2806
Mauritania,1024,2873
Mauritania,1024,2876
Mauritania,1182,2599
Mauritania,1182,2629
Mauritania,1182,2603
Mauritania,1182,2726
Mauritania,1182,2772
Mauritania,1182,2762
Mauritania,1182,2797
Mauritania,1182,2806
Mauritania,1182,2873
Mauritania,1182,2876
Mauritania,1151,2599
Mauritania,1151,2629
Mauritania,1151,2603
Mauritania,1151,2726
Mauritania,1151,2772
Mauritania,1151,2762
Mauritania,1151,2797
Mauritania,1151,2806
Mauritania,1151,2873
Mauritania,1151,2876
Mauritius,6081,3023
Mauritius,6081,3009
Mauritius,6081,3022
Mauritius,6081,3076
Mauritius,6081,3001
Mauritius,6081,3124
Mauritius,6081,3151
Mauritius,6081,3058
Mauritius,6081,3014
Mauritius,6081,3065
Mauritius,5720,3023
Mauritius,5720,3009
Mauritius,5720,3022
Mauritius,5720,3076
Mauritius,5720,3001
Mauritius,5720,3124
Mauritius,5720,3151
Mauritius,5720,3058
Mauritius,5720,3014
Mauritius,5720,3065
Mauritius,5471,3023
Mauritius,5471,3009
Mauritius,5471,3022
Mauritius,5471,3076
Mauritius,5471,3001
Mauritius,5471,3124
Mauritius,5471,3151
Mauritius,5471,3058
Mauritius,5471,3014
Mauritius,5471,3065
Mauritius,4891,3023
Mauritius,4891,3009
Mauritius,4891,3022
Mauritius,4891,3076
Mauritius,4891,3001
Mauritius,4891,3124
Mauritius,4891,3151
Mauritius,4891,3058
Mauritius,4891,3014
Mauritius,4891,3065
Mauritius,5200,3023
Mauritius,5200,3009
Mauritius,5200,3022
Mauritius,5200,3076
Mauritius,5200,3001
Mauritius,5200,3124
Mauritius,5200,3151
Mauritius,5200,3058
Mauritius,5200,3014
Mauritius,5200,3065
Mauritius,5369,3023
Mauritius,5369,3009
Mauritius,5369,3022
Mauritius,5369,3076
Mauritius,5369,3001
Mauritius,5369,3124
Mauritius,5369,3151
Mauritius,5369,3058
Mauritius,5369,3014
Mauritius,5369,3065
Mauritius,5060,3023
Mauritius,5060,3009
Mauritius,5060,3022
Mauritius,5060,3076
Mauritius,5060,3001
Mauritius,5060,3124
Mauritius,5060,3151
Mauritius,5060,3058
Mauritius,5060,3014
Mauritius,5060,3065
Mauritius,4911,3023
Mauritius,4911,3009
Mauritius,4911,3022
Mauritius,4911,3076
Mauritius,4911,3001
Mauritius,4911,3124
Mauritius,4911,3151
Mauritius,4911,3058
Mauritius,4911,3014
Mauritius,4911,3065
Mauritius,4610,3023
Mauritius,4610,3009
Mauritius,4610,3022
Mauritius,4610,3076
Mauritius,4610,3001
Mauritius,4610,3124
Mauritius,4610,3151
Mauritius,4610,3058
Mauritius,4610,3014
Mauritius,4610,3065
Mauritius,4472,3023
Mauritius,4472,3009
Mauritius,4472,3022
Mauritius,4472,3076
Mauritius,4472,3001
Mauritius,4472,3124
Mauritius,4472,3151
Mauritius,4472,3058
Mauritius,4472,3014
Mauritius,4472,3065
Morocco,27244,3263
Morocco,27244,3206
Morocco,27244,3271
Morocco,27244,3251
Morocco,27244,3271
Morocco,27244,3293
Morocco,27244,3294
Morocco,27244,3349
Morocco,27244,3366
Morocco,27244,3403
Morocco,22794,3263
Morocco,22794,3206
Morocco,22794,3271
Morocco,22794,3251
Morocco,22794,3271
Morocco,22794,3293
Morocco,22794,3294
Morocco,22794,3349
Morocco,22794,3366
Morocco,22794,3403
Morocco,28594,3263
Morocco,28594,3206
Morocco,28594,3271
Morocco,28594,3251
Morocco,28594,3271
Morocco,28594,3293
Morocco,28594,3294
Morocco,28594,3349
Morocco,28594,3366
Morocco,28594,3403
Morocco,20869,3263
Morocco,20869,3206
Morocco,20869,3271
Morocco,20869,3251
Morocco,20869,3271
Morocco,20869,3293
Morocco,20869,3294
Morocco,20869,3349
Morocco,20869,3366
Morocco,20869,3403
Morocco,24679,3263
Morocco,24679,3206
Morocco,24679,3271
Morocco,24679,3251
Morocco,24679,3271
Morocco,24679,3293
Morocco,24679,3294
Morocco,24679,3349
Morocco,24679,3366
Morocco,24679,3403
Morocco,30354,3263
Morocco,30354,3206
Morocco,30354,3271
Morocco,30354,3251
Morocco,30354,3271
Morocco,30354,3293
Morocco,30354,3294
Morocco,30354,3349
Morocco,30354,3366
Morocco,30354,3403
Morocco,28577,3263
Morocco,28577,3206
Morocco,28577,3271
Morocco,28577,3251
Morocco,28577,3271
Morocco,28577,3293
Morocco,28577,3294
Morocco,28577,3349
Morocco,28577,3366
Morocco,28577,3403
Morocco,30978,3263
Morocco,30978,3206
Morocco,30978,3271
Morocco,30978,3251
Morocco,30978,3271
Morocco,30978,3293
Morocco,30978,3294
Morocco,30978,3349
Morocco,30978,3366
Morocco,30978,3403
Morocco,26236,3263
Morocco,26236,3206
Morocco,26236,3271
Morocco,26236,3251
Morocco,26236,3271
Morocco,26236,3293
Morocco,26236,3294
Morocco,26236,3349
Morocco,26236,3366
Morocco,26236,3403
Morocco,31496,3263
Morocco,31496,3206
Morocco,31496,3271
Morocco,31496,3251
Morocco,31496,3271
Morocco,31496,3293
Morocco,31496,3294
Morocco,31496,3349
Morocco,31496,3366
Morocco,31496,3403
Mozambique,12867,2059
Mozambique,12867,2038
Mozambique,12867,2111
Mozambique,12867,2083
Mozambique,12867,2164
Mozambique,12867,2165
Mozambique,12867,2242
Mozambique,12867,2259
Mozambique,12867,2298
Mozambique,12867,2283
Mozambique,11391,2059
Mozambique,11391,2038
Mozambique,11391,2111
Mozambique,11391,2083
Mozambique,11391,2164
Mozambique,11391,2165
Mozambique,11391,2242
Mozambique,11391,2259
Mozambique,11391,2298
Mozambique,11391,2283
Mozambique,12665,2059
Mozambique,12665,2038
Mozambique,12665,2111
Mozambique,12665,2083
Mozambique,12665,2164
Mozambique,12665,2165
Mozambique,12665,2242
Mozambique,12665,2259
Mozambique,12665,2298
Mozambique,12665,2283
Mozambique,12640,2059
Mozambique,12640,2038
Mozambique,12640,2111
Mozambique,12640,2083
Mozambique,12640,2164
Mozambique,12640,2165
Mozambique,12640,2242
Mozambique,12640,2259
Mozambique,12640,2298
Mozambique,12640,2283
Mozambique,12646,2059
Mozambique,12646,2038
Mozambique,12646,2111
Mozambique,12646,2083
Mozambique,12646,2164
Mozambique,12646,2165
Mozambique,12646,2242
Mozambique,12646,2259
Mozambique,12646,2298
Mozambique,12646,2283
Mozambique,14107,2059
Mozambique,14107,2038
Mozambique,14107,2111
Mozambique,14107,2083
Mozambique,14107,2164
Mozambique,14107,2165
Mozambique,14107,2242
Mozambique,14107,2259
Mozambique,14107,2298
Mozambique,14107,2283
Mozambique,19611,2059
Mozambique,19611,2038
Mozambique,19611,2111
Mozambique,19611,2083
Mozambique,19611,2164
Mozambique,19611,2165
Mozambique,19611,2242
Mozambique,19611,2259
Mozambique,19611,2298
Mozambique,19611,2283
Mozambique,20976,2059
Mozambique,20976,2038
Mozambique,20976,2111
Mozambique,20976,2083
Mozambique,20976,2164
Mozambique,20976,2165
Mozambique,20976,2242
Mozambique,20976,2259
Mozambique,20976,2298
Mozambique,20976,2283
Mozambique,19939,2059
Mozambique,19939,2038
Mozambique,19939,2111
Mozambique,19939,2083
Mozambique,19939,2164
Mozambique,19939,2165
Mozambique,19939,2242
Mozambique,19939,2259
Mozambique,19939,2298
Mozambique,19939,2283
Mozambique,20742,2059
Mozambique,20742,2038
Mozambique,20742,2111
Mozambique,20742,2083
Mozambique,20742,2164
Mozambique,20742,2165
Mozambique,20742,2242
Mozambique,20742,2259
Mozambique,20742,2298
Mozambique,20742,2283
Namibia,1421,2268
Namibia,1421,2243
Namibia,1421,2230
Namibia,1421,2218
Namibia,1421,2120
Namibia,1421,2062
Namibia,1421,2055
Namibia,1421,2090
Namibia,1421,2145
Namibia,1421,2171
Namibia,1434,2268
Namibia,1434,2243
Namibia,1434,2230
Namibia,1434,2218
Namibia,1434,2120
Namibia,1434,2062
Namibia,1434,2055
Namibia,1434,2090
Namibia,1434,2145
Namibia,1434,2171
Namibia,1448,2268
Namibia,1448,2243
Namibia,1448,2230
Namibia,1448,2218
Namibia,1448,2120
Namibia,1448,2062
Namibia,1448,2055
Namibia,1448,2090
Namibia,1448,2145
Namibia,1448,2171
Namibia,1331,2268
Namibia,1331,2243
Namibia,1331,2230
Namibia,1331,2218
Namibia,1331,2120
Namibia,1331,2062
Namibia,1331,2055
Namibia,1331,2090
Namibia,1331,2145
Namibia,1331,2171
Namibia,1335,2268
Namibia,1335,2243
Namibia,1335,2230
Namibia,1335,2218
Namibia,1335,2120
Namibia,1335,2062
Namibia,1335,2055
Namibia,1335,2090
Namibia,1335,2145
Namibia,1335,2171
Namibia,1359,2268
Namibia,1359,2243
Namibia,1359,2230
Namibia,1359,2218
Namibia,1359,2120
Namibia,1359,2062
Namibia,1359,2055
Namibia,1359,2090
Namibia,1359,2145
Namibia,1359,2171
Namibia,1422,2268
Namibia,1422,2243
Namibia,1422,2230
Namibia,1422,2218
Namibia,1422,2120
Namibia,1422,2062
Namibia,1422,2055
Namibia,1422,2090
Namibia,1422,2145
Namibia,1422,2171
Namibia,1457,2268
Namibia,1457,2243
Namibia,1457,2230
Namibia,1457,2218
Namibia,1457,2120
Namibia,1457,2062
Namibia,1457,2055
Namibia,1457,2090
Namibia,1457,2145
Namibia,1457,2171
Namibia,1522,2268
Namibia,1522,2243
Namibia,1522,2230
Namibia,1522,2218
Namibia,1522,2120
Namibia,1522,2062
Namibia,1522,2055
Namibia,1522,2090
Namibia,1522,2145
Namibia,1522,2171
Namibia,1468,2268
Namibia,1468,2243
Namibia,1468,2230
Namibia,1468,2218
Namibia,1468,2120
Namibia,1468,2062
Namibia,1468,2055
Namibia,1468,2090
Namibia,1468,2145
Namibia,1468,2171
Niger,5852,2453
Niger,5852,2444
Niger,5852,2442
Niger,5852,2461
Niger,5852,2520
Niger,5852,2523
Niger,5852,2533
Niger,5852,2534
Niger,5852,2567
Niger,5852,2547
Niger,7170,2453
Niger,7170,2444
Niger,7170,2442
Niger,7170,2461
Niger,7170,2520
Niger,7170,2523
Niger,7170,2533
Niger,7170,2534
Niger,7170,2567
Niger,7170,2547
Niger,7855,2453
Niger,7855,2444
Niger,7855,2442
Niger,7855,2461
Niger,7855,2520
Niger,7855,2523
Niger,7855,2533
Niger,7855,2534
Niger,7855,2567
Niger,7855,2547
Niger,8152,2453
Niger,8152,2444
Niger,8152,2442
Niger,8152,2461
Niger,8152,2520
Niger,8152,2523
Niger,8152,2533
Niger,8152,2534
Niger,8152,2567
Niger,8152,2547
Niger,9820,2453
Niger,9820,2444
Niger,9820,2442
Niger,9820,2461
Niger,9820,2520
Niger,9820,2523
Niger,9820,2533
Niger,9820,2534
Niger,9820,2567
Niger,9820,2547
Niger,7715,2453
Niger,7715,2444
Niger,7715,2442
Niger,7715,2461
Niger,7715,2520
Niger,7715,2523
Niger,7715,2533
Niger,7715,2534
Niger,7715,2567
Niger,7715,2547
Niger,10576,2453
Niger,10576,2444
Niger,10576,2442
Niger,10576,2461
Niger,10576,2520
Niger,10576,2523
Niger,10576,2533
Niger,10576,2534
Niger,10576,2567
Niger,10576,2547
Niger,8923,2453
Niger,8923,2444
Niger,8923,2442
Niger,8923,2461
Niger,8923,2520
Niger,8923,2523
Niger,8923,2533
Niger,8923,2534
Niger,8923,2567
Niger,8923,2547
Niger,10719,2453
Niger,10719,2444
Niger,10719,2442
Niger,10719,2461
Niger,10719,2520
Niger,10719,2523
Niger,10719,2533
Niger,10719,2534
Niger,10719,2567
Niger,10719,2547
Niger,10026,2453
Niger,10026,2444
Niger,10026,2442
Niger,10026,2461
Niger,10026,2520
Niger,10026,2523
Niger,10026,2533
Niger,10026,2534
Niger,10026,2567
Niger,10026,2547
Nigeria,149857,2655
Nigeria,149857,2705
Nigeria,149857,2725
Nigeria,149857,2720
Nigeria,149857,2723
Nigeria,149857,2683
Nigeria,149857,2706
Nigeria,149857,2706
Nigeria,149857,2665
Nigeria,149857,2700
Nigeria,158149,2655
Nigeria,158149,2705
Nigeria,158149,2725
Nigeria,158149,2720
Nigeria,158149,2723
Nigeria,158149,2683
Nigeria,158149,2706
Nigeria,158149,2706
Nigeria,158149,2665
Nigeria,158149,2700
Nigeria,168987,2655
Nigeria,168987,2705
Nigeria,168987,2725
Nigeria,168987,2720
Nigeria,168987,2723
Nigeria,168987,2683
Nigeria,168987,2706
Nigeria,168987,2706
Nigeria,168987,2665
Nigeria,168987,2700
Nigeria,157273,2655
Nigeria,157273,2705
Nigeria,157273,2725
Nigeria,157273,2720
Nigeria,157273,2723
Nigeria,157273,2683
Nigeria,157273,2706
Nigeria,157273,2706
Nigeria,157273,2665
Nigeria,157273,2700
Nigeria,167935,2655
Nigeria,167935,2705
Nigeria,167935,2725
Nigeria,167935,2720
Nigeria,167935,2723
Nigeria,167935,2683
Nigeria,167935,2706
Nigeria,167935,2706
Nigeria,167935,2665
Nigeria,167935,2700
Nigeria,141270,2655
Nigeria,141270,2705
Nigeria,141270,2725
Nigeria,141270,2720
Nigeria,141270,2723
Nigeria,141270,2683
Nigeria,141270,2706
Nigeria,141270,2706
Nigeria,141270,2665
Nigeria,141270,2700
Nigeria,158709,2655
Nigeria,158709,2705
Nigeria,158709,2725
Nigeria,158709,2720
Nigeria,158709,2723
Nigeria,158709,2683
Nigeria,158709,2706
Nigeria,158709,2706
Nigeria,158709,2665
Nigeria,158709,2700
Nigeria,167403,2655
Nigeria,167403,2705
Nigeria,167403,2725
Nigeria,167403,2720
Nigeria,167403,2723
Nigeria,167403,2683
Nigeria,167403,2706
Nigeria,167403,2706
Nigeria,167403,2665
Nigeria,167403,2700
Nigeria,178816,2655
Nigeria,178816,2705
Nigeria,178816,2725
Nigeria,178816,2720
Nigeria,178816,2723
Nigeria,178816,2683
Nigeria,178816,2706
Nigeria,178816,2706
Nigeria,178816,2665
Nigeria,178816,2700
Nigeria,179631,2655
Nigeria,179631,2705
Nigeria,179631,2725
Nigeria,179631,2720
Nigeria,179631,2723
Nigeria,179631,2683
Nigeria,179631,2706
Nigeria,179631,2706
Nigeria,179631,2665
Nigeria,179631,2700
Rwanda,6863,1969
Rwanda,6863,2037
Rwanda,6863,2044
Rwanda,6863,2053
Rwanda,6863,2101
Rwanda,6863,2196
Rwanda,6863,2198
Rwanda,6863,2213
Rwanda,6863,2270
Rwanda,6863,2228
Rwanda,7370,1969
Rwanda,7370,2037
Rwanda,7370,2044
Rwanda,7370,2053
Rwanda,7370,2101
Rwanda,7370,2196
Rwanda,7370,2198
Rwanda,7370,2213
Rwanda,7370,2270
Rwanda,7370,2228
Rwanda,7405,1969
Rwanda,7405,2037
Rwanda,7405,2044
Rwanda,7405,2053
Rwanda,7405,2101
Rwanda,7405,2196
Rwanda,7405,2198
Rwanda,7405,2213
Rwanda,7405,2270
Rwanda,7405,2228
Rwanda,7295,1969
Rwanda,7295,2037
Rwanda,7295,2044
Rwanda,7295,2053
Rwanda,7295,2101
Rwanda,7295,2196
Rwanda,7295,2198
Rwanda,7295,2213
Rwanda,7295,2270
Rwanda,7295,2228
Rwanda,8371,1969
Rwanda,8371,2037
Rwanda,8371,2044
Rwanda,8371,2053
Rwanda,8371,2101
Rwanda,8371,2196
Rwanda,8371,2198
Rwanda,8371,2213
Rwanda,8371,2270
Rwanda,8371,2228
Rwanda,9838,1969
Rwanda,9838,2037
Rwanda,9838,2044
Rwanda,9838,2053
Rwanda,9838,2101
Rwanda,9838,2196
Rwanda,9838,2198
Rwanda,9838,2213
Rwanda,9838,2270
Rwanda,9838,2228
Rwanda,10780,1969
Rwanda,10780,2037
Rwanda,10780,2044
Rwanda,10780,2053
Rwanda,10780,2101
Rwanda,10780,2196
Rwanda,10780,2198
Rwanda,10780,2213
Rwanda,10780,2270
Rwanda,10780,2228
Rwanda,11777,1969
Rwanda,11777,2037
Rwanda,11777,2044
Rwanda,11777,2053
Rwanda,11777,2101
Rwanda,11777,2196
Rwanda,11777,2198
Rwanda,11777,2213
Rwanda,11777,2270
Rwanda,11777,2228
Rwanda,12523,1969
Rwanda,12523,2037
Rwanda,12523,2044
Rwanda,12523,2053
Rwanda,12523,2101
Rwanda,12523,2196
Rwanda,12523,2198
Rwanda,12523,2213
Rwanda,12523,2270
Rwanda,12523,2228
Rwanda,12952,1969
Rwanda,12952,2037
Rwanda,12952,2044
Rwanda,12952,2053
Rwanda,12952,2101
Rwanda,12952,2196
Rwanda,12952,2198
Rwanda,12952,2213
Rwanda,12952,2270
Rwanda,12952,2228
Sao Tome and Principe,113,2513
Sao Tome and Principe,113,2546
Sao Tome and Principe,113,2554
Sao Tome and Principe,113,2511
Sao Tome and Principe,113,2466
Sao Tome and Principe,113,2435
Sao Tome and Principe,113,2368
Sao Tome and Principe,113,2331
Sao Tome and Principe,113,2338
Sao Tome and Principe,113,2400
Sao Tome and Principe,117,2513
Sao Tome and Principe,117,2546
Sao Tome and Principe,117,2554
Sao Tome and Principe,117,2511
Sao Tome and Principe,117,2466
Sao Tome and Principe,117,2435
Sao Tome and Principe,117,2368
Sao Tome and Principe,117,2331
Sao Tome and Principe,117,2338
Sao Tome and Principe,117,2400
Sao Tome and Principe,117,2513
Sao Tome and Principe,117,2546
Sao Tome and Principe,117,2554
Sao Tome and Principe,117,2511
Sao Tome and Principe,117,2466
Sao Tome and Principe,117,2435
Sao Tome and Principe,117,2368
Sao Tome and Principe,117,2331
Sao Tome and Principe,117,2338
Sao Tome and Principe,117,2400
Sao Tome and Principe,113,2513
Sao Tome and Principe,113,2546
Sao Tome and Principe,113,2554
Sao Tome and Principe,113,2511
Sao Tome and Principe,113,2466
Sao Tome and Principe,113,2435
Sao Tome and Principe,113,2368
Sao Tome and Principe,113,2331
Sao Tome and Principe,113,2338
Sao Tome and Principe,113,2400
Sao Tome and Principe,114,2513
Sao Tome and Principe,114,2546
Sao Tome and Principe,114,2554
Sao Tome and Principe,114,2511
Sao Tome and Principe,114,2466
Sao Tome and Principe,114,2435
Sao Tome and Principe,114,2368
Sao Tome and Principe,114,2331
Sao Tome and Principe,114,2338
Sao Tome and Principe,114,2400
Sao Tome and Principe,116,2513
Sao Tome and Principe,116,2546
Sao Tome and Principe,116,2554
Sao Tome and Principe,116,2511
Sao Tome and Principe,116,2466
Sao Tome and Principe,116,2435
Sao Tome and Principe,116,2368
Sao Tome and Principe,116,2331
Sao Tome and Principe,116,2338
Sao Tome and Principe,116,2400
Sao Tome and Principe,114,2513
Sao Tome and Principe,114,2546
Sao Tome and Principe,114,2554
Sao Tome and Principe,114,2511
Sao Tome and Principe,114,2466
Sao Tome and Principe,114,2435
Sao Tome and Principe,114,2368
Sao Tome and Principe,114,2331
Sao Tome and Principe,114,2338
Sao Tome and Principe,114,2400
Sao Tome and Principe,107,2513
Sao Tome and Principe,107,2546
Sao Tome and Principe,107,2554
Sao Tome and Principe,107,2511
Sao Tome and Principe,107,2466
Sao Tome and Principe,107,2435
Sao Tome and Principe,107,2368
Sao Tome and Principe,107,2331
Sao Tome and Principe,107,2338
Sao Tome and Principe,107,2400
Sao Tome and Principe,111,2513
Sao Tome and Principe,111,2546
Sao Tome and Principe,111,2554
Sao Tome and Principe,111,2511
Sao Tome and Principe,111,2466
Sao Tome and Principe,111,2435
Sao Tome and Principe,111,2368
Sao Tome and Principe,111,2331
Sao Tome and Principe,111,2338
Sao Tome and Principe,111,2400
Sao Tome and Principe,130,2513
Sao Tome and Principe,130,2546
Sao Tome and Principe,130,2554
Sao Tome and Principe,130,2511
Sao Tome and Principe,130,2466
Sao Tome and Principe,130,2435
Sao Tome and Principe,130,2368
Sao Tome and Principe,130,2331
Sao Tome and Principe,130,2338
Sao Tome and Principe,130,2400
Senegal,4368,2248
Senegal,4368,2237
Senegal,4368,2310
Senegal,4368,2342
Senegal,4368,2439
Senegal,4368,2446
Senegal,4368,2435
Senegal,4368,2428
Senegal,4368,2443
Senegal,4368,2456
Senegal,4757,2248
Senegal,4757,2237
Senegal,4757,2310
Senegal,4757,2342
Senegal,4757,2439
Senegal,4757,2446
Senegal,4757,2435
Senegal,4757,2428
Senegal,4757,2443
Senegal,4757,2456
Senegal,4030,2248
Senegal,4030,2237
Senegal,4030,2310
Senegal,4030,2342
Senegal,4030,2439
Senegal,4030,2446
Senegal,4030,2435
Senegal,4030,2428
Senegal,4030,2443
Senegal,4030,2456
Senegal,4024,2248
Senegal,4024,2237
Senegal,4024,2310
Senegal,4024,2342
Senegal,4024,2439
Senegal,4024,2446
Senegal,4024,2435
Senegal,4024,2428
Senegal,4024,2443
Senegal,4024,2456
Senegal,5987,2248
Senegal,5987,2237
Senegal,5987,2310
Senegal,5987,2342
Senegal,5987,2439
Senegal,5987,2446
Senegal,5987,2435
Senegal,5987,2428
Senegal,5987,2443
Senegal,5987,2456
Senegal,5689,2248
Senegal,5689,2237
Senegal,5689,2310
Senegal,5689,2342
Senegal,5689,2439
Senegal,5689,2446
Senegal,5689,2435
Senegal,5689,2428
Senegal,5689,2443
Senegal,5689,2456
Senegal,5737,2248
Senegal,5737,2237
Senegal,5737,2310
Senegal,5737,2342
Senegal,5737,2439
Senegal,5737,2446
Senegal,5737,2435
Senegal,5737,2428
Senegal,5737,2443
Senegal,5737,2456
Senegal,4613,2248
Senegal,4613,2237
Senegal,4613,2310
Senegal,4613,2342
Senegal,4613,2439
Senegal,4613,2446
Senegal,4613,2435
Senegal,4613,2428
Senegal,4613,2443
Senegal,4613,2456
Senegal,5237,2248
Senegal,5237,2237
Senegal,5237,2310
Senegal,5237,2342
Senegal,5237,2439
Senegal,5237,2446
Senegal,5237,2435
Senegal,5237,2428
Senegal,5237,2443
Senegal,5237,2456
Senegal,4972,2248
Senegal,4972,2237
Senegal,4972,2310
Senegal,4972,2342
Senegal,4972,2439
Senegal,4972,2446
Senegal,4972,2435
Senegal,4972,2428
Senegal,4972,2443
Senegal,4972,2456
Sierra Leone,3592,2024
Sierra Leone,3592,2082
Sierra Leone,3592,2155
Sierra Leone,3592,2194
Sierra Leone,3592,2197
Sierra Leone,3592,2251
Sierra Leone,3592,2275
Sierra Leone,3592,2335
Sierra Leone,3592,2374
Sierra Leone,3592,2404
Sierra Leone,3040,2024
Sierra Leone,3040,2082
Sierra Leone,3040,2155
Sierra Leone,3040,2194
Sierra Leone,3040,2197
Sierra Leone,3040,2251
Sierra Leone,3040,2275
Sierra Leone,3040,2335
Sierra Leone,3040,2374
Sierra Leone,3040,2404
Sierra Leone,3657,2024
Sierra Leone,3657,2082
Sierra Leone,3657,2155
Sierra Leone,3657,2194
Sierra Leone,3657,2197
Sierra Leone,3657,2251
Sierra Leone,3657,2275
Sierra Leone,3657,2335
Sierra Leone,3657,2374
Sierra Leone,3657,2404
Sierra Leone,3731,2024
Sierra Leone,3731,2082
Sierra Leone,3731,2155
Sierra Leone,3731,2194
Sierra Leone,3731,2197
Sierra Leone,3731,2251
Sierra Leone,3731,2275
Sierra Leone,3731,2335
Sierra Leone,3731,2374
Sierra Leone,3731,2404
Sierra Leone,3991,2024
Sierra Leone,3991,2082
Sierra Leone,3991,2155
Sierra Leone,3991,2194
Sierra Leone,3991,2197
Sierra Leone,3991,2251
Sierra Leone,3991,2275
Sierra Leone,3991,2335
Sierra Leone,3991,2374
Sierra Leone,3991,2404
Sierra Leone,5084,2024
Sierra Leone,5084,2082
Sierra Leone,5084,2155
Sierra Leone,5084,2194
Sierra Leone,5084,2197
Sierra Leone,5084,2251
Sierra Leone,5084,2275
Sierra Leone,5084,2335
Sierra Leone,5084,2374
Sierra Leone,5084,2404
Sierra Leone,5783,2024
Sierra Leone,5783,2082
Sierra Leone,5783,2155
Sierra Leone,5783,2194
Sierra Leone,5783,2197
Sierra Leone,5783,2251
Sierra Leone,5783,2275
Sierra Leone,5783,2335
Sierra Leone,5783,2374
Sierra Leone,5783,2404
Sierra Leone,6083,2024
Sierra Leone,6083,2082
Sierra Leone,6083,2155
Sierra Leone,6083,2194
Sierra Leone,6083,2197
Sierra Leone,6083,2251
Sierra Leone,6083,2275
Sierra Leone,6083,2335
Sierra Leone,6083,2374
Sierra Leone,6083,2404
Sierra Leone,6228,2024
Sierra Leone,6228,2082
